time,open,high,low,close,volume
1760333400,114643.0,114693.5,114483.0,114528.0,1178.0
1760334300,114524.5,114634.0,114509.5,114570.0,495.0
1760335200,114604.5,114797.0,114369.0,114734.5,595.0
1760336100,114734.5,115067.0,114734.5,115057.5,1159.0
1760337000,115034.5,115330.0,114951.5,114951.5,500.0
1760337900,114943.5,115240.5,114853.0,115168.5,291.0
1760338800,115185.5,115450.5,114970.5,115361.5,437.0
1760339700,115350.0,115499.0,115269.0,115428.0,291.0
1760340600,115465.0,115494.5,115292.5,115376.0,799.0
1760341500,115352.5,115352.5,115030.0,115326.0,902.0
1760342400,115319.5,115348.0,115123.5,115258.5,541.0
1760343300,115240.0,115340.0,115080.5,115226.0,397.0
1760344200,115218.0,115349.0,115118.0,115145.0,572.0
1760345100,115156.0,115376.5,115100.5,115218.5,489.0
1760346000,115194.0,115194.0,114688.5,114740.0,1656.0
1760346900,114785.0,114945.0,114757.0,114887.5,737.0
1760347800,114888.0,115107.5,114874.0,115051.0,352.0
1760348700,115053.5,115130.0,115022.0,115042.0,368.0
1760349600,115078.0,115078.0,114886.0,114906.5,612.0
1760350500,114913.5,115000.0,114782.5,114834.0,632.0
1760351400,114851.0,114851.0,114674.0,114723.5,935.0
1760352300,114712.5,114906.0,114700.0,114755.0,353.0
1760353200,114728.0,114728.0,114118.0,114516.0,1947.0
1760354100,114491.5,114554.0,113612.0,113612.0,2754.0
1760355000,113793.0,114168.0,113793.0,114041.0,9684.0
1760355900,114041.0,114332.5,113937.5,114129.0,4415.0
1760356800,114063.0,114440.5,113876.5,114333.5,1096.0
1760357700,114287.5,114318.0,114134.5,114318.0,298.0
1760358600,114288.5,114605.0,114203.0,114472.5,1276.0
1760359500,114461.5,114689.0,114276.5,114336.5,599.0
1760360400,114345.0,114650.0,114206.5,114323.0,560.0
1760361300,114298.5,114480.0,114174.0,114309.5,393.0
1760362200,114265.0,115467.0,114265.0,114902.5,2217.0
1760363100,114941.5,115318.5,114387.5,115291.0,1168.0
1760364000,115360.5,115408.5,114806.0,114898.0,879.0
1760364900,114966.0,114983.0,114107.0,114252.0,942.0
1760365800,114244.0,114744.5,113901.0,114498.0,846.0
1760366700,114497.0,114535.0,113780.0,113974.0,754.0
1760367600,113928.5,114495.5,113920.5,114413.5,660.0
1760368500,114348.0,114517.0,114160.0,114201.5,617.0
1760369400,114188.5,114495.0,114067.5,114110.0,1051.0
1760370300,114130.0,114677.0,114130.0,114261.0,880.0
1760371200,114259.5,115116.0,114220.5,114854.0,842.0
1760372100,114892.5,114892.5,114333.0,114379.0,1458.0
1760373000,114399.0,114530.5,114280.0,114331.5,401.0
1760373900,114338.0,114728.5,114300.5,114604.0,360.0
1760374800,114582.5,114929.0,114393.0,114527.0,498.0
1760375700,114521.5,114620.5,114390.5,114495.0,330.0
1760376600,114510.0,114629.0,114368.5,114400.0,440.0
1760377500,114409.0,115000.0,114174.0,115000.0,732.0
1760378400,114990.5,115043.0,114653.0,114699.5,727.0
1760379300,114718.5,115268.0,114695.0,115189.5,639.0
1760380200,115214.5,115320.0,114912.5,115150.0,630.0
1760381100,115160.0,115222.5,114953.0,115108.0,368.0
1760382000,115111.5,115229.5,115012.0,115229.5,566.0
1760382900,115168.0,115689.5,115167.0,115550.0,1678.0
1760383800,115534.5,115660.0,115421.5,115645.0,472.0
1760384700,115651.0,115819.5,115551.5,115750.5,813.0
1760385600,115727.0,115788.0,115467.5,115583.5,679.0
1760386500,115583.0,115602.5,115422.5,115426.5,356.0
1760387400,115413.5,115493.5,115327.0,115395.5,274.0
1760388300,115422.0,115679.5,115388.5,115679.5,268.0
1760389200,115702.0,115738.5,115492.0,115571.0,213.0
1760390100,115558.0,115722.5,115493.5,115569.5,976.0
1760391000,115589.0,115632.5,115554.5,115554.5,171.0
1760391900,115550.0,115650.0,115536.5,115650.0,811.0
1760392800,115647.0,115777.0,115613.0,115684.5,364.0
1760393700,115678.0,115720.0,115531.5,115531.5,254.0
1760394600,115488.5,115537.0,115371.5,115505.5,357.0
1760395500,115505.5,115525.5,115414.0,115440.5,341.0
1760396400,115421.0,115421.0,115271.0,115287.0,609.0
1760397300,115282.0,115368.0,115256.5,115326.0,376.0
1760398200,115296.0,115368.0,115061.5,115135.0,521.0
1760399100,115150.0,115150.0,114939.0,115112.0,431.0
1760400000,115096.5,115177.0,114993.0,115170.0,635.0
1760400900,115135.0,115328.0,115087.0,115150.5,951.0
1760401800,115150.5,115360.5,115033.5,115108.0,1088.0
1760402700,115074.0,115074.0,114801.5,114904.5,1242.0
1760403600,114895.0,114922.5,114506.5,114626.0,1744.0
1760404500,114638.0,114719.5,114463.0,114494.5,897.0
1760405400,114539.5,114539.5,114401.0,114461.5,480.0
1760406300,114461.5,114461.5,114073.5,114216.5,755.0
1760407200,114237.5,114237.5,114035.5,114037.0,417.0
